substation_id,date,in_reviewer_A,in_reviewer_B,overlap,A_review_action,A_rpf_start_time,A_rpf_end_time,A_confidence,B_review_action,B_rpf_start_time,B_rpf_end_time,B_confidence,label_window_conflict,confidence_conflict,final_source,final_review_action,final_rpf_start_time,final_rpf_end_time,final_confidence
act_F,2024-01-25,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-01-26,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-01-27,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-01-28,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-01-29,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-01-30,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-01-31,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-02,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-02-03,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-02-04,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-02-05,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-06,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-07,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-08,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-09,True,True,True,accept_old,,,sure,manual_window,12:15,14:15,unsure,True,True,reviewer_B,manual_window,12:15,14:15,unsure
act_F,2024-02-10,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-02-11,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-12,True,True,True,accept_old,,,sure,manual_window,09:45,15:30,sure,True,False,reviewer_B,manual_window,09:45,15:30,sure
act_F,2024-02-13,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-14,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-15,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-16,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-17,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-18,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-19,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-20,True,True,True,manual_window,11:45,16:30,sure,manual_window,11:45,16:30,unsure,False,True,reviewer_B,manual_window,11:45,16:30,unsure
act_F,2024-02-21,True,True,True,accept_old,,,sure,manual_window,12:00,15:30,unsure,True,True,reviewer_B,manual_window,12:00,15:30,unsure
act_F,2024-02-22,True,True,True,manual_window,10:45,15:15,sure,manual_window,10:45,15:15,sure,False,False,reviewer_B,manual_window,10:45,15:15,sure
act_F,2024-02-23,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-24,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-25,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-26,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-02-27,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-02-28,True,True,True,accept_old,,,sure,manual_window,10:30,14:30,sure,True,False,reviewer_B,manual_window,10:30,14:30,sure
act_F,2024-02-29,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-03,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-04,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-03-05,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-06,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-07,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-08,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-03-09,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-03-10,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-03-11,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-12,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-13,True,True,True,accept_old,,,sure,manual_window,09:30,14:30,unsure,True,True,reviewer_B,manual_window,09:30,14:30,unsure
act_F,2024-03-14,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-15,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-03-16,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-03-17,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-18,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-19,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-20,True,True,True,accept_old,,,sure,no_rpf,,,unsure,True,True,reviewer_B,no_rpf,,,unsure
act_F,2024-03-21,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-22,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-23,True,True,True,accept_old,,,sure,no_rpf,,,unsure,True,True,reviewer_B,no_rpf,,,unsure
act_F,2024-03-24,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-25,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-26,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-27,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-28,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-29,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-30,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-03-31,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-04-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-03,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-04,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-04-05,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-04-06,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-07,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-08,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-09,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-10,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-11,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-12,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-13,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-14,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-15,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-16,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-17,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-18,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-19,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-20,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-21,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-22,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-23,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-24,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-25,True,True,True,accept_old,,,sure,manual_window,10:15,12:30,unsure,True,True,reviewer_B,manual_window,10:15,12:30,unsure
act_F,2024-04-26,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-27,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-28,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-29,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-04-30,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-03,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-04,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-05,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-06,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-07,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-05-08,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-05-09,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-05-10,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-05-11,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-12,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-13,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-14,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-15,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-16,True,True,True,manual_window,10:00,14:45,sure,manual_window,10:00,14:45,sure,False,False,reviewer_B,manual_window,10:00,14:45,sure
act_F,2024-05-17,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-18,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-19,True,True,True,manual_window,11:00,14:00,sure,manual_window,11:00,14:00,sure,False,False,reviewer_B,manual_window,11:00,14:00,sure
act_F,2024-05-20,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-05-21,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-22,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-23,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-24,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-25,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-26,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-27,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-28,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-29,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-30,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-05-31,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-03,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-04,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-05,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-06,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-07,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-08,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-09,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-10,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-11,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-12,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-13,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-14,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-15,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-16,True,True,True,accept_old,,,sure,manual_window,11:30,13:30,sure,True,False,reviewer_B,manual_window,11:30,13:30,sure
act_F,2024-06-17,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-18,True,True,True,accept_old,,,sure,manual_window,10:45,14:00,sure,True,False,reviewer_B,manual_window,10:45,14:00,sure
act_F,2024-06-19,True,True,True,accept_old,,,sure,manual_window,11:00,14:15,sure,True,False,reviewer_B,manual_window,11:00,14:15,sure
act_F,2024-06-20,True,True,True,accept_old,,,sure,manual_window,11:30,13:30,sure,True,False,reviewer_B,manual_window,11:30,13:30,sure
act_F,2024-06-21,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-22,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-23,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-06-24,True,True,True,accept_old,,,sure,manual_window,11:30,13:45,sure,True,False,reviewer_B,manual_window,11:30,13:45,sure
act_F,2024-06-25,True,True,True,accept_old,,,sure,manual_window,11:00,14:15,sure,True,False,reviewer_B,manual_window,11:00,14:15,sure
act_F,2024-06-26,True,True,True,accept_old,,,sure,manual_window,11:00,14:15,sure,True,False,reviewer_B,manual_window,11:00,14:15,sure
act_F,2024-06-27,True,True,True,accept_old,,,sure,manual_window,10:45,14:30,sure,True,False,reviewer_B,manual_window,10:45,14:30,sure
act_F,2024-06-28,True,True,True,accept_old,,,sure,manual_window,11:15,14:00,sure,True,False,reviewer_B,manual_window,11:15,14:00,sure
act_F,2024-06-29,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-06-30,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-03,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-04,True,True,True,manual_window,11:15,13:30,sure,no_rpf,,,unsure,True,True,reviewer_B,no_rpf,,,unsure
act_F,2024-07-05,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-06,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-07,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-08,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-09,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-10,True,True,True,accept_old,,,sure,manual_window,11:00,13:45,sure,True,False,reviewer_B,manual_window,11:00,13:45,sure
act_F,2024-07-11,True,True,True,accept_old,,,sure,manual_window,11:00,12:45,sure,True,False,reviewer_B,manual_window,11:00,12:45,sure
act_F,2024-07-12,True,True,True,accept_old,,,sure,manual_window,11:00,13:45,sure,True,False,reviewer_B,manual_window,11:00,13:45,sure
act_F,2024-07-13,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-07-14,True,True,True,accept_old,,,sure,manual_window,11:45,13:15,sure,True,False,reviewer_B,manual_window,11:45,13:15,sure
act_F,2024-07-15,True,True,True,accept_old,,,sure,manual_window,11:30,14:00,sure,True,False,reviewer_B,manual_window,11:30,14:00,sure
act_F,2024-07-16,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-17,True,True,True,accept_old,,,sure,manual_window,10:45,12:00,sure,True,False,reviewer_B,manual_window,10:45,12:00,sure
act_F,2024-07-18,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-19,True,True,True,manual_window,10:45,14:00,sure,manual_window,10:45,14:00,sure,False,False,reviewer_B,manual_window,10:45,14:00,sure
act_F,2024-07-20,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-21,True,True,True,manual_window,11:15,14:30,sure,manual_window,11:15,14:30,sure,False,False,reviewer_B,manual_window,11:15,14:30,sure
act_F,2024-07-22,True,True,True,manual_window,11:00,13:45,sure,manual_window,11:00,13:45,sure,False,False,reviewer_B,manual_window,11:00,13:45,sure
act_F,2024-07-23,True,True,True,manual_window,10:45,14:45,sure,manual_window,10:45,14:45,sure,False,False,reviewer_B,manual_window,10:45,14:45,sure
act_F,2024-07-24,True,True,True,manual_window,10:30,15:00,sure,manual_window,10:30,15:00,sure,False,False,reviewer_B,manual_window,10:30,15:00,sure
act_F,2024-07-25,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-26,True,True,True,manual_window,10:30,14:30,sure,manual_window,10:30,14:30,sure,False,False,reviewer_B,manual_window,10:30,14:30,sure
act_F,2024-07-27,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-28,True,True,True,manual_window,11:45,14:00,sure,manual_window,11:45,14:00,sure,False,False,reviewer_B,manual_window,11:45,14:00,sure
act_F,2024-07-29,True,True,True,manual_window,11:00,15:00,sure,manual_window,11:00,15:00,unsure,False,True,reviewer_B,manual_window,11:00,15:00,unsure
act_F,2024-07-30,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-07-31,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-03,True,True,True,manual_window,10:45,14:15,sure,manual_window,10:45,14:15,sure,False,False,reviewer_B,manual_window,10:45,14:15,sure
act_F,2024-08-04,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-05,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-06,True,True,True,manual_window,10:00,13:00,sure,manual_window,10:00,13:00,sure,False,False,reviewer_B,manual_window,10:00,13:00,sure
act_F,2024-08-07,True,True,True,manual_window,10:15,15:15,sure,manual_window,10:15,15:15,sure,False,False,reviewer_B,manual_window,10:15,15:15,sure
act_F,2024-08-08,True,True,True,manual_window,10:15,15:15,sure,manual_window,10:15,15:15,sure,False,False,reviewer_B,manual_window,10:15,15:15,sure
act_F,2024-08-09,True,True,True,manual_window,10:15,14:45,sure,manual_window,10:15,14:45,sure,False,False,reviewer_B,manual_window,10:15,14:45,sure
act_F,2024-08-10,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-11,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-12,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-13,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-14,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-15,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-16,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-17,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-18,True,True,True,accept_old,,,sure,manual_window,10:00,12:15,sure,True,False,reviewer_B,manual_window,10:00,12:15,sure
act_F,2024-08-19,True,True,True,accept_old,,,sure,manual_window,10:15,12:45,sure,True,False,reviewer_B,manual_window,10:15,12:45,sure
act_F,2024-08-20,True,True,True,manual_window,10:00,15:30,sure,manual_window,10:00,15:30,sure,False,False,reviewer_B,manual_window,10:00,15:30,sure
act_F,2024-08-21,True,True,True,manual_window,09:30,15:30,sure,manual_window,09:30,15:30,sure,False,False,reviewer_B,manual_window,09:30,15:30,sure
act_F,2024-08-22,True,True,True,manual_window,10:30,15:30,sure,manual_window,10:30,15:30,sure,False,False,reviewer_B,manual_window,10:30,15:30,sure
act_F,2024-08-23,True,True,True,manual_window,09:30,15:15,sure,manual_window,09:30,15:15,sure,False,False,reviewer_B,manual_window,09:30,15:15,sure
act_F,2024-08-24,True,True,True,accept_old,,,sure,accept_old,,,unsure,False,True,reviewer_B,accept_old,,,unsure
act_F,2024-08-25,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-08-26,True,True,True,manual_window,09:00,15:45,sure,manual_window,09:00,15:45,sure,False,False,reviewer_B,manual_window,09:00,15:45,sure
act_F,2024-08-27,True,True,True,manual_window,09:15,15:45,sure,manual_window,09:15,15:45,sure,False,False,reviewer_B,manual_window,09:15,15:45,sure
act_F,2024-08-28,True,True,True,manual_window,09:15,15:30,sure,manual_window,09:15,15:30,sure,False,False,reviewer_B,manual_window,09:15,15:30,sure
act_F,2024-08-29,True,True,True,manual_window,08:45,15:45,sure,manual_window,08:45,15:45,sure,False,False,reviewer_B,manual_window,08:45,15:45,sure
act_F,2024-08-30,True,True,True,manual_window,09:00,15:30,sure,manual_window,09:00,15:30,sure,False,False,reviewer_B,manual_window,09:00,15:30,sure
act_F,2024-08-31,True,True,True,manual_window,09:00,15:30,sure,manual_window,09:00,15:30,sure,False,False,reviewer_B,manual_window,09:00,15:30,sure
act_F,2024-09-01,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-09-02,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-09-03,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
act_F,2024-09-04,True,True,True,accept_old,,,sure,accept_old,,,sure,False,False,reviewer_B,accept_old,,,sure
